ticker,definition,signal_date,classification,success_70_10,recovery_20,recovery_25,recovery_30,recovery_35,recovery_40,rsi_change_3,rsi_change_5,rsi_change_10,volume_s1,volume_first,rsi_first
NIPG,C_20_in_1_3,2026-07-21,true_explosion,True,S-20,S-20,S-10,,,-2.6678543860164865,-5.0810420862843415,-10.323062313439863,0.2336940010749924,S-20,S-10
NIPG,D_rapid_expansion,2026-07-21,true_explosion,True,S-20,S-20,S-10,,,-2.6678543860164865,-5.0810420862843415,-10.323062313439863,0.2336940010749924,S-20,S-10
NTCL,A_10_from_low,2026-07-06,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-0.9887563936303607,-0.7257226984510083,-1.3620646522563504,0.28818610417718354,S-15,S-20
NTCL,B_20_from_low,2026-07-06,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-0.9887563936303607,-0.7257226984510083,-1.3620646522563504,0.28818610417718354,S-15,S-20
NVVE,A_10_from_low,2026-07-06,true_explosion,True,S-20,S-20,S-20,S-20,S-20,-12.344785817921647,0.7301089853210527,-3.691278613276374,1.4499808910343701,S-3,S-20
NVVE,B_20_from_low,2026-07-06,true_explosion,True,S-20,S-20,S-20,S-20,S-20,-12.344785817921647,0.7301089853210527,-3.691278613276374,1.4499808910343701,S-3,S-20
NVVE,C_20_in_1_3,2026-07-09,true_explosion,True,S-20,S-20,S-20,S-20,S-20,24.66381948378377,13.152384892581658,22.472692163334486,19.6985643248056,S-20,S-20
NVVE,D_rapid_expansion,2026-07-10,true_explosion,True,S-20,S-20,S-20,S-20,S-20,22.92058421630555,20.11942516025811,24.023964341109824,0.5622936680700381,S-7,S-20
SNAL,A_10_from_low,2026-07-06,rapid_move,True,S-20,S-20,S-20,S-20,S-20,-0.08502995409333636,1.4920736707324167,2.4011075297808517,0.42142283571014727,,S-20
SNAL,B_20_from_low,2026-07-07,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,0.21521749995374506,-1.5905870725396056,5.873176731377143,2.076560041950708,S-1,S-20
SNAL,C_20_in_1_3,2026-07-09,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,19.582786894655754,19.7980043946095,20.866996541467806,2.2799348590040283,S-3,S-20
SNAL,D_rapid_expansion,2026-07-09,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,19.582786894655754,19.7980043946095,20.866996541467806,2.2799348590040283,S-3,S-20
SRXH,A_10_from_low,2026-07-06,true_explosion,True,S-20,S-20,S-20,S-20,S-20,0.0,-7.105427357601002e-15,-7.792376499126938,0.0,S-10,S-20
SRXH,B_20_from_low,2026-07-06,true_explosion,True,S-20,S-20,S-20,S-20,S-20,0.0,-7.105427357601002e-15,-7.792376499126938,0.0,S-10,S-20
SRXH,C_20_in_1_3,2026-07-09,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,3.5631447628583715,-10.35423293510567,-10.35423293510567,11.608218885828009,S-15,S-20
SRXH,D_rapid_expansion,2026-07-09,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,3.5631447628583715,-10.35423293510567,-10.35423293510567,11.608218885828009,S-15,S-20
CGTL,A_10_from_low,2026-07-07,temporary_spike,False,S-20,S-20,S-20,S-20,S-15,-4.194993094653327,-7.164205422250447,-1.1476231614687222,0.1873867769985886,,S-20
CGTL,B_20_from_low,2026-07-24,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,4.408081556880184,4.25265193202582,5.467839352799544,0.16988428187117177,,S-20
CGTL,C_20_in_1_3,2026-08-17,no_significant_move,False,S-20,S-20,S-20,S-20,S-1,15.826389623930183,13.682478820098751,10.42989273316428,18.443067267680135,S-1,S-20
NCRA,A_10_from_low,2026-07-09,gradual_rise,False,S-20,S-20,S-20,S-20,,-0.8388507878248106,-8.049605889571119,-2.425740906205334,12.961356900299563,S-20,S-20
NCRA,B_20_from_low,2026-07-29,no_significant_move,False,S-20,S-20,S-20,,,1.976490957634823,0.24148833536290226,2.975309431470265,0.05636520630186568,S-15,S-20
NCRA,C_20_in_1_3,2026-07-29,no_significant_move,False,S-20,S-20,S-20,,,1.976490957634823,0.24148833536290226,2.975309431470265,0.05636520630186568,S-15,S-20
NCRA,D_rapid_expansion,2026-07-29,no_significant_move,False,S-20,S-20,S-20,,,1.976490957634823,0.24148833536290226,2.975309431470265,0.05636520630186568,S-15,S-20
NCRA,E_base_breakout,2026-07-29,no_significant_move,False,S-20,S-20,S-20,,,1.976490957634823,0.24148833536290226,2.975309431470265,0.05636520630186568,S-15,S-20
PFSA,A_10_from_low,2026-07-08,no_significant_move,False,S-20,S-20,S-20,,,4.67411222583074,4.641744659209394,3.2929045330035223,1.3160718893209515,S-20,S-20
PFSA,B_20_from_low,2026-07-08,no_significant_move,False,S-20,S-20,S-20,,,4.67411222583074,4.641744659209394,3.2929045330035223,1.3160718893209515,S-20,S-20
PFSA,E_base_breakout,2026-08-17,true_explosion,True,S-20,S-20,,,,-0.9135487153019994,0.3994059511363446,0.9380892415143194,0.13508258133130155,S-15,
PFSA,C_20_in_1_3,2026-08-18,no_significant_move,False,S-20,S-20,S-20,,,8.213105336750118,7.7647308384770355,9.447113310306221,10.602489852583478,S-1,S-20
PFSA,D_rapid_expansion,2026-08-18,no_significant_move,False,S-20,S-20,S-20,,,8.213105336750118,7.7647308384770355,9.447113310306221,10.602489852583478,S-1,S-20
ENLV,A_10_from_low,2026-07-21,no_significant_move,False,S-20,S-20,S-20,,,-0.3235593276646682,-4.993203930222634,-9.875636050227428,1.4521480684119776,S-20,S-20
ENLV,B_20_from_low,2026-08-03,no_significant_move,False,S-20,S-20,,,,2.0868419798129167,-3.236419357734377,-1.9557905807902927,1.043598709282977,S-15,
RBNE,A_10_from_low,2026-07-09,no_significant_move,False,S-20,S-20,S-20,,,-7.961157950941228,-10.541597513371656,-2.9020090179855913,0.7985746240640988,,S-20
RBNE,B_20_from_low,2026-07-17,temporary_spike,False,S-20,S-10,,,,-3.853643224923772,-4.035214530265819,-7.725780454961338,2.411297208980212,S-4,
RBNE,C_20_in_1_3,2026-07-23,no_significant_move,False,S-20,S-15,,,,0.42331332483867357,4.6336000873335195,-3.6151232719415276,0.6964160944740797,S-5,
RBNE,D_rapid_expansion,2026-07-23,no_significant_move,False,S-20,S-15,,,,0.42331332483867357,4.6336000873335195,-3.6151232719415276,0.6964160944740797,S-5,
GIPR,A_10_from_low,2026-07-10,no_significant_move,False,S-20,S-20,S-20,S-20,S-5,-1.136047309103624,-5.533982287197773,-3.5825631558788444,0.5163981822993065,,S-20
GIPR,B_20_from_low,2026-07-31,rapid_move,True,S-20,S-20,S-20,S-20,S-20,0.17840041507038507,2.8623306531902557,-5.703884316478607,0.07913342506370098,S-15,S-20
GIPR,C_20_in_1_3,2026-08-24,no_significant_move,False,S-20,S-15,S-10,,,0.5015614179463768,-0.5613741217256489,-10.417469821980646,0.08660934550563154,,S-10
GIPR,D_rapid_expansion,2026-08-24,no_significant_move,False,S-20,S-15,S-10,,,0.5015614179463768,-0.5613741217256489,-10.417469821980646,0.08660934550563154,,S-10
YMAT,A_10_from_low,2026-07-10,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-5.208052835980446,-3.6708664795278025,-7.556959376322183,0.083261409432273,S-15,S-20
YMAT,B_20_from_low,2026-07-10,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-5.208052835980446,-3.6708664795278025,-7.556959376322183,0.083261409432273,S-15,S-20
YMAT,C_20_in_1_3,2026-07-17,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,4.017517605634602,1.201997135006792,2.0650480593948757,0.050609596911622326,S-20,S-20
BIYA,A_10_from_low,2026-07-13,rapid_move,True,S-20,S-20,S-20,S-20,S-20,-2.0036184604051215,0.9088332618426094,8.287290914599552,0.05529933471784135,S-3,S-20
BIYA,B_20_from_low,2026-07-17,true_explosion,True,S-20,S-20,S-20,S-20,S-10,-1.6226711772420828,-5.240356810779012,-9.975368397197819,2.5316080528135383,S-7,S-20
BIYA,C_20_in_1_3,2026-07-27,temporary_spike,False,S-20,S-20,S-20,S-20,S-15,-4.238583408865232,-6.266654058356572,-6.5131221891144335,0.3975720841372679,S-7,S-20
BIYA,D_rapid_expansion,2026-07-27,temporary_spike,False,S-20,S-20,S-20,S-20,S-15,-4.238583408865232,-6.266654058356572,-6.5131221891144335,0.3975720841372679,S-7,S-20
CCHH,A_10_from_low,2026-07-13,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-4.14147001211974,-21.210866342951427,-16.861238253675467,0.20079480079767012,S-20,S-20
CCHH,B_20_from_low,2026-07-27,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.9341911935394336,-1.5932909088265887,-2.427244356107323,0.2979912293740315,,S-20
CPOP,A_10_from_low,2026-07-13,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.6207364552917838,-1.5872722577866938,-1.3754230173095081,0.2917407250758735,S-20,S-20
CPOP,B_20_from_low,2026-07-14,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.829806056044248,-2.876614396233009,-2.400208980892529,1.1173626546223705,S-20,S-20
EDBL,A_10_from_low,2026-07-15,rapid_move,True,S-20,S-20,S-20,S-10,,-2.3011126498507224,-4.332461684644642,-8.546261127728584,0.16191859167387504,S-10,S-20
EDBL,B_20_from_low,2026-07-21,rapid_move,True,S-20,S-20,S-20,,,2.6960683565821313,2.0022367486340613,4.4657186255470975,0.28978243572073303,,S-20
FTFT,A_10_from_low,2026-07-22,no_significant_move,False,S-20,S-20,S-15,,,2.570690057991399,0.8232010029089452,-3.6279663008437097,2.4339596521476485,S-7,S-15
FTFT,B_20_from_low,2026-07-31,no_significant_move,False,S-20,S-20,S-20,,,-0.669349276751376,-2.966004673099107,-1.9787142794411068,0.5015851566199652,S-20,S-20
PSQH,A_10_from_low,2026-07-15,temporary_spike,False,S-20,S-20,S-20,S-20,S-7,-15.143147762164823,-15.781287283959408,-8.090912025763416,6.495180604479112,S-3,S-20
PSQH,B_20_from_low,2026-07-28,gradual_rise,False,S-20,S-20,S-20,S-15,S-15,-2.368745466343796,-3.170537075526269,3.729534033324029,1.5699661450890252,S-10,S-20
PSQH,C_20_in_1_3,2026-07-30,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,9.06437180738211,6.695626341038313,12.805695118398582,1.1302229973931113,S-10,S-20
PSQH,D_rapid_expansion,2026-07-30,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,9.06437180738211,6.695626341038313,12.805695118398582,1.1302229973931113,S-10,S-20
PWCM,A_10_from_low,2026-07-21,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-2.0612493159538445,-2.355034934443495,-10.145095738079206,4.708221046417493,S-1,S-20
PWCM,B_20_from_low,2026-07-23,no_significant_move,False,S-20,S-20,S-20,,,0.5545968185164014,-1.5066524974374431,-4.153322365436807,2.0391054045472257,S-20,S-20
PWCM,C_20_in_1_3,2026-08-19,no_significant_move,False,S-20,S-10,,,,4.465176978650419,0.7099822892005676,2.2483627324881468,0.4437217945314574,S-20,
PWCM,D_rapid_expansion,2026-08-19,no_significant_move,False,S-20,S-10,,,,4.465176978650419,0.7099822892005676,2.2483627324881468,0.4437217945314574,S-20,
PWCM,E_base_breakout,2026-08-19,no_significant_move,False,S-20,S-10,,,,4.465176978650419,0.7099822892005676,2.2483627324881468,0.4437217945314574,S-20,
XAIR,A_10_from_low,2026-07-20,temporary_spike,False,S-20,S-20,S-20,S-15,S-15,0.13282362408814663,-10.277081860589952,-21.91793805969334,0.6887511386611567,S-15,S-20
XAIR,B_20_from_low,2026-08-03,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-1.9359354477588653,0.3718227120035209,-1.4852108950038314,1.5664522424662635,S-15,S-20
XAIR,C_20_in_1_3,2026-08-13,no_significant_move,False,S-20,S-20,S-10,S-7,S-7,11.812309158901648,8.57040651752407,15.726855999070928,1.0134338911147773,,S-10
YHC,A_10_from_low,2026-07-13,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.30504081070404254,-0.3045205036916627,-39.48498253672888,1.1897588894384135,S-7,S-20
YHC,B_20_from_low,2026-07-13,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.30504081070404254,-0.3045205036916627,-39.48498253672888,1.1897588894384135,S-7,S-20
YHC,C_20_in_1_3,2026-07-31,no_significant_move,False,S-20,,,,,1.144599301699074,0.9267291719547615,0.999333300799961,1.5093634469379216,S-20,
JEM,A_10_from_low,2026-07-14,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-4.365757815060725,-6.012048899066421,4.246898160810858,1.4216154676051844,S-20,S-20
JEM,B_20_from_low,2026-07-23,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-0.6533625076918739,-1.386760184138275,-6.241101504969784,0.09588746547428598,S-15,S-20
JEM,C_20_in_1_3,2026-07-24,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,1.7782187454091343,0.9008197140452481,-0.19328581194476158,10.616735377633095,S-1,S-20
JEM,D_rapid_expansion,2026-07-24,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,1.7782187454091343,0.9008197140452481,-0.19328581194476158,10.616735377633095,S-1,S-20
JEM,E_base_breakout,2026-08-25,no_significant_move,False,S-20,S-20,S-20,S-20,,-0.9919056836000166,-1.2232032615353674,-0.2223957616041332,12.552408502535748,S-1,S-20
LGHL,A_10_from_low,2026-07-14,no_significant_move,False,S-20,S-20,S-20,S-15,,-6.409342787147821,-1.8894420113727932,2.1534690469350863,0.3115409328647483,S-3,S-20
LGHL,B_20_from_low,2026-07-27,true_explosion,True,S-20,S-20,,,,-2.689678989873272,-3.4044537718455814,-5.563431619337635,0.20222548897494325,S-2,
YXT,A_10_from_low,2026-07-20,gradual_rise,False,S-20,S-20,S-20,S-20,S-20,-5.3087343428453195,-0.25272422732845,-3.046277843453076,0.5756578947368421,S-4,S-20
YXT,B_20_from_low,2026-08-05,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-5.316296645375644,-0.6539889331047917,-4.497417137316326,0.0,S-5,S-20
YXT,C_20_in_1_3,2026-08-05,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-5.316296645375644,-0.6539889331047917,-4.497417137316326,0.0,S-5,S-20
YXT,D_rapid_expansion,2026-08-05,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-5.316296645375644,-0.6539889331047917,-4.497417137316326,0.0,S-5,S-20
GNPX,A_10_from_low,2026-07-21,no_significant_move,False,S-20,S-20,S-20,S-20,S-10,-2.0478404275298203,-7.0119121210388755,-19.18890003678949,0.8601289567886851,S-3,S-20
GNPX,B_20_from_low,2026-07-22,no_significant_move,False,S-20,S-20,S-20,S-15,S-10,4.013994793496579,-5.902970888658977,-11.27616205533554,0.4851550383350731,S-4,S-20
VIVK,A_10_from_low,2026-07-20,true_explosion,True,S-20,S-20,,,,-4.073595734361021,-7.696418884488736,-3.807032116253694,5.033190707568835,S-4,
VIVK,B_20_from_low,2026-07-21,temporary_spike,False,S-20,S-5,,,,-4.436396207920893,-8.275208463800197,-4.2570720430251185,2.3059724075771397,S-10,
VIVK,C_20_in_1_3,2026-07-23,true_explosion,True,S-20,S-7,,,,3.7069138101655312,-0.7294823977553619,-0.9922844496053784,0.6505691640745657,S-7,
VIVK,D_rapid_expansion,2026-07-23,true_explosion,True,S-20,S-7,,,,3.7069138101655312,-0.7294823977553619,-0.9922844496053784,0.6505691640745657,S-7,
BANL,A_10_from_low,2026-07-20,gradual_rise,False,S-20,S-20,S-20,S-20,S-20,-12.079932711905329,-14.625883435572298,-10.123875629167266,4.907110279883191,S-5,S-20
BANL,B_20_from_low,2026-07-21,gradual_rise,False,S-20,S-20,S-20,S-20,S-20,-2.711037629109569,-19.22311350373994,-12.963130008617227,5.558559374074899,S-3,S-20
BANL,C_20_in_1_3,2026-08-12,true_explosion,True,S-20,S-20,S-20,S-20,S-20,8.105774784653022,6.064151502411107,-5.049181032306365,0.1522031633040875,,S-20
BANL,D_rapid_expansion,2026-08-12,true_explosion,True,S-20,S-20,S-20,S-20,S-20,8.105774784653022,6.064151502411107,-5.049181032306365,0.1522031633040875,,S-20
BANL,E_base_breakout,2026-08-12,true_explosion,True,S-20,S-20,S-20,S-20,S-20,8.105774784653022,6.064151502411107,-5.049181032306365,0.1522031633040875,,S-20
CCG,A_10_from_low,2026-07-21,temporary_spike,False,S-20,S-20,S-15,S-15,S-15,51.08454952086053,53.243799275665516,56.574999007551035,0.08237143011976372,S-15,S-15
CCG,B_20_from_low,2026-07-23,temporary_spike,False,S-20,S-20,S-20,S-15,S-15,-19.288836949484192,31.795712571376335,31.718232675616946,0.061726563195536696,S-20,S-20
CCG,C_20_in_1_3,2026-07-31,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,1.7859156655707409,0.26551664997830926,33.632743272750005,0.20691833833517612,,S-20
CCG,D_rapid_expansion,2026-08-13,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-1.1501998618074225,-2.9912247854383907,-13.847038080552338,0.6271156244432567,,S-20
CCG,E_base_breakout,2026-08-13,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-1.1501998618074225,-2.9912247854383907,-13.847038080552338,0.6271156244432567,,S-20
CDT,A_10_from_low,2026-07-20,no_significant_move,False,S-20,S-20,S-20,S-20,,-1.0004163977733924,-1.1655321442077877,-3.2638275159458203,0.013181297854895704,S-20,S-20
CDT,B_20_from_low,2026-07-21,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,1.7991257905088958,2.120623465232711,0.07396364976942493,0.34150716414561166,S-20,S-20
CDT,C_20_in_1_3,2026-08-05,no_significant_move,False,S-20,S-20,S-20,S-1,,2.637747253514455,6.506894788986422,3.613887096350588,1.1699168785215055,S-3,S-20
CDT,D_rapid_expansion,2026-08-05,no_significant_move,False,S-20,S-20,S-20,S-1,,2.637747253514455,6.506894788986422,3.613887096350588,1.1699168785215055,S-3,S-20
CIIT,A_10_from_low,2026-07-20,no_significant_move,False,S-20,S-20,S-20,S-15,S-15,-3.4925748120783027,-3.2707069578597583,-6.43933209545596,0.04873452440434902,,S-20
CIIT,B_20_from_low,2026-07-21,no_significant_move,False,S-20,S-20,S-20,S-15,S-15,2.5470915828907437,-0.7159266055274145,-1.9734066371706334,0.09300849165061702,S-20,S-20
DFNS,A_10_from_low,2026-07-21,rapid_move,True,S-20,S-20,,,,-1.1829027298752095,-3.2172347191623345,-9.323879812191024,0.918791149674347,S-7,
DFNS,B_20_from_low,2026-07-21,rapid_move,True,S-20,S-20,,,,-1.1829027298752095,-3.2172347191623345,-9.323879812191024,0.918791149674347,S-7,
DFNS,C_20_in_1_3,2026-07-27,true_explosion,True,S-20,S-20,,,,0.8543549773895478,6.9022705145970065,1.7538086815918632,2.297038236097274,S-7,
DFNS,D_rapid_expansion,2026-07-27,true_explosion,True,S-20,S-20,,,,0.8543549773895478,6.9022705145970065,1.7538086815918632,2.297038236097274,S-7,
NIKI,A_10_from_low,2026-07-20,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-13.009148526044378,-11.711583086512427,-8.520650112921487,3.143225390687933,S-2,S-20
NIKI,B_20_from_low,2026-07-20,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-13.009148526044378,-11.711583086512427,-8.520650112921487,3.143225390687933,S-2,S-20
NIKI,C_20_in_1_3,2026-07-30,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,3.4008535092389067,1.5281015610724822,21.18248362144096,0.14025732014352835,S-10,S-20
PRPL,A_10_from_low,2026-07-22,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,0.12339088467972203,-5.959477307624283,-0.4369907255612304,1.6024950056770004,S-10,S-20
PRPL,B_20_from_low,2026-07-24,temporary_spike,False,S-20,S-20,S-20,S-20,,7.3628583398247684,7.4862492245044905,2.618119524174972,0.6329277429021675,S-20,S-20
PRPL,C_20_in_1_3,2026-07-27,temporary_spike,False,S-20,S-20,S-20,S-20,S-1,10.849979003732898,21.69511638759272,10.8700209136272,0.6482767744922935,S-7,S-20
TOMZ,A_10_from_low,2026-07-24,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-5.0693305114235585,-11.607265869553338,-24.799478361502906,0.2230932415515194,S-5,S-20
TOMZ,B_20_from_low,2026-07-27,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-6.3561391321829745,-6.888800157948836,-21.558839390029114,0.39258735909038045,S-7,S-20
TOMZ,C_20_in_1_3,2026-08-04,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,7.815274812270552,9.303455472610601,9.641713706536159,1.1896836765872807,,S-20
CANG,A_10_from_low,2026-07-22,temporary_spike,False,S-20,S-20,S-20,S-10,,-0.7229609530851633,-4.004809202379107,-6.040866294011806,1.486921870363305,,S-20
CANG,B_20_from_low,2026-07-22,temporary_spike,False,S-20,S-20,S-20,S-10,,-0.7229609530851633,-4.004809202379107,-6.040866294011806,1.486921870363305,,S-20
CANG,C_20_in_1_3,2026-08-12,temporary_spike,False,S-20,S-20,S-20,S-15,S-1,2.7958276354558365,6.360334525321399,13.296761548601062,0.6924048298074604,S-15,S-20
CANG,D_rapid_expansion,2026-08-12,temporary_spike,False,S-20,S-20,S-20,S-15,S-1,2.7958276354558365,6.360334525321399,13.296761548601062,0.6924048298074604,S-15,S-20
CANG,E_base_breakout,2026-08-12,temporary_spike,False,S-20,S-20,S-20,S-15,S-1,2.7958276354558365,6.360334525321399,13.296761548601062,0.6924048298074604,S-15,S-20
XPON,A_10_from_low,2026-07-21,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-7.051730838940244,-6.048404537532562,-9.67443064762945,2.714114294285286,S-1,S-20
XPON,B_20_from_low,2026-07-21,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-7.051730838940244,-6.048404537532562,-9.67443064762945,2.714114294285286,S-1,S-20
XPON,C_20_in_1_3,2026-08-17,rapid_move,True,S-20,S-15,S-15,S-5,S-5,3.438579894001542,3.720250930261315,12.667882465991191,18.22208259835032,S-20,S-15
XPON,D_rapid_expansion,2026-08-17,rapid_move,True,S-20,S-15,S-15,S-5,S-5,3.438579894001542,3.720250930261315,12.667882465991191,18.22208259835032,S-20,S-15
XPON,E_base_breakout,2026-08-17,rapid_move,True,S-20,S-15,S-15,S-5,S-5,3.438579894001542,3.720250930261315,12.667882465991191,18.22208259835032,S-20,S-15
MSS,A_10_from_low,2026-07-22,temporary_spike,False,S-20,S-20,S-20,,,0.07980241401276089,-1.7147088960563082,-1.7318993291138582,0.26616722589698466,,S-20
MSS,B_20_from_low,2026-07-22,temporary_spike,False,S-20,S-20,S-20,,,0.07980241401276089,-1.7147088960563082,-1.7318993291138582,0.26616722589698466,,S-20
MSS,E_base_breakout,2026-08-18,true_explosion,True,S-20,S-20,S-20,,,1.9528847101947662,1.4887812233761935,4.368350415025645,0.05710832755175828,,S-20
MSS,C_20_in_1_3,2026-08-19,temporary_spike,False,S-20,S-20,S-20,S-20,,5.190982275481332,6.341382749029421,8.873274138194347,3.3741713653454615,S-20,S-20
MSS,D_rapid_expansion,2026-08-19,temporary_spike,False,S-20,S-20,S-20,S-20,,5.190982275481332,6.341382749029421,8.873274138194347,3.3741713653454615,S-20,S-20
APUS,A_10_from_low,2026-07-27,temporary_spike,False,S-20,S-20,S-20,,,-4.909388040581007,-2.3583940506137253,-5.981078823623889,1.5368031178307857,S-20,S-20
APUS,B_20_from_low,2026-07-28,no_significant_move,False,S-20,S-20,S-20,S-20,,3.5353830190752973,6.162525407929607,2.2836047824669805,0.6057346655721928,S-20,S-20
APUS,C_20_in_1_3,2026-08-21,no_significant_move,False,S-20,S-15,S-15,S-15,,4.938019877680155,1.390450343353983,5.195969078684762,0.12146463754810918,S-20,S-15
APUS,D_rapid_expansion,2026-08-21,no_significant_move,False,S-20,S-15,S-15,S-15,,4.938019877680155,1.390450343353983,5.195969078684762,0.12146463754810918,S-20,S-15
DBGI,A_10_from_low,2026-07-27,rapid_move,True,S-20,S-20,S-20,S-20,S-20,-6.672000939600252,-2.8579595055523157,-14.814189766291967,4.914754284071055,S-5,S-20
DBGI,B_20_from_low,2026-07-27,rapid_move,True,S-20,S-20,S-20,S-20,S-20,-6.672000939600252,-2.8579595055523157,-14.814189766291967,4.914754284071055,S-5,S-20
DBGI,C_20_in_1_3,2026-08-03,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,7.315867141506466,9.197864672319902,6.049149093436476,1.961487912963652,S-10,S-20
DBGI,D_rapid_expansion,2026-08-03,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,7.315867141506466,9.197864672319902,6.049149093436476,1.961487912963652,S-10,S-20
FFAI,A_10_from_low,2026-07-28,true_explosion,True,S-20,S-20,S-20,S-20,S-20,-3.2029410782609062,-7.362788365771181,-9.792221994036467,2.9146181802691054,S-10,S-20
FFAI,B_20_from_low,2026-07-28,true_explosion,True,S-20,S-20,S-20,S-20,S-20,-3.2029410782609062,-7.362788365771181,-9.792221994036467,2.9146181802691054,S-10,S-20
FFAI,C_20_in_1_3,2026-07-31,no_significant_move,False,S-20,S-20,S-20,S-20,,2.1426917316177594,1.1657318296186787,-7.567011427435432,5.084782320608173,S-15,S-20
FFAI,D_rapid_expansion,2026-07-31,no_significant_move,False,S-20,S-20,S-20,S-20,,2.1426917316177594,1.1657318296186787,-7.567011427435432,5.084782320608173,S-15,S-20
TRIB,A_10_from_low,2026-07-27,temporary_spike,False,S-20,S-15,S-15,S-15,,-1.8149085438413692,-4.089152322926637,-3.2848058113317506,0.7201549990508417,,S-15
TRIB,B_20_from_low,2026-07-28,no_significant_move,False,S-20,S-20,S-20,S-15,,3.3558968751396208,-3.218214075561967,3.778124304804251,0.4215361583488181,S-20,S-20
TRIB,C_20_in_1_3,2026-07-29,no_significant_move,False,S-20,S-20,S-20,S-15,S-1,22.88989771760494,21.07498917376357,17.466696197493718,5.227865906225895,S-1,S-20
TRIB,D_rapid_expansion,2026-07-29,no_significant_move,False,S-20,S-20,S-20,S-15,S-1,22.88989771760494,21.07498917376357,17.466696197493718,5.227865906225895,S-1,S-20
AMZE,A_10_from_low,2026-07-27,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,1.4210854715202004e-14,0.0,1.4210854715202004e-14,0.0,S-10,S-20
AMZE,B_20_from_low,2026-07-31,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,0.2608999426566925,-16.510210220925018,-16.510210220925018,13.720699924287107,S-4,S-20
AMZE,E_base_breakout,2026-08-14,no_significant_move,False,S-20,S-20,S-20,,,-0.15533955417841128,2.1009847679495977,4.144398959201425,0.309636073232526,S-10,S-20
EDVA,A_10_from_low,2026-07-27,gradual_rise,False,S-20,S-20,S-20,S-20,S-15,0.0,0.0,-4.121521289645678,0.0,S-15,S-20
EDVA,B_20_from_low,2026-07-27,gradual_rise,False,S-20,S-20,S-20,S-20,S-15,0.0,0.0,-4.121521289645678,0.0,S-15,S-20
EDVA,C_20_in_1_3,2026-08-06,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,7.993728868636275,9.681521292679328,10.57334576249442,1.2984297692269138,S-5,S-20
SGLY,A_10_from_low,2026-07-27,rapid_move,True,S-20,S-20,S-15,S-4,S-1,6.288425380459458,8.313353352218968,9.60087940199621,0.11406987075653892,S-10,S-15
SGLY,B_20_from_low,2026-07-28,rapid_move,True,S-20,S-20,S-7,S-5,S-2,14.640244339720532,9.762803932455213,25.686777476901163,0.6414141660654007,S-10,S-7
SGLY,C_20_in_1_3,2026-08-03,temporary_spike,False,S-20,S-20,S-20,S-5,S-5,10.892987274519811,21.143038154617194,35.45049609939768,1.3216923440983424,S-15,S-20
